player_id,handle,first_name,last_name,total_games_played,most_played_agent_type,most_played_agent_name,average_kpr,average_dpr,total_kills_2024,total_multikills,total_clutches,total_first_bloods,average_headshot_ratio,average_damage_per_round,region
111986619140829669,KHE0PS,Tony ,Marques,11,Initiators,Skye,0.585,0.762,133,44,0,22,0.238,36.758,EMEA
106532825934135775,Bunnyy,Joonhyuk,Chae,42,Duelists,Raze,0.766,0.709,688,201,5,131,0.196,48.32,KR
111936107541022413,Doenmo,Seungwon,An,42,Initiators,Gekko,0.746,0.74,662,208,0,106,0.201,44.958,KR
107786690677632484,GodDead,Sungshin,Kim,37,Initiators,Breach,0.681,0.7,538,160,4,56,0.3,40.561,KR
111936104466892207,972,Taeil,Kim,41,Controllers,Omen,0.643,0.692,564,170,5,52,0.271,37.404,KR
106532826980024803,Efina,Nakyeon,Kim,42,Sentinels,Cypher,0.658,0.696,604,191,4,77,0.181,39.324,KR
111936074986866367,Ash1,Hyuncheol,Ha,39,Duelists,Raze,0.815,0.718,684,211,3,153,0.29,38.746,KR
106532753108193803,NakJi,SangHyeop,Kim,39,Controllers,Omen,0.674,0.695,568,171,1,67,0.268,43.329,KR
109795064972098346,BeomJun,Beomjun,Kim,13,Controllers,Harbor,0.52,0.805,145,41,0,16,0.319,52.23,KR
106532648439251326,Hate,Yaehoon,Lee,39,Initiators,Breach,0.783,0.72,650,214,4,87,0.381,43.875,KR
106532932136358667,Jeong Hi,Jungha ,Lee,13,Controllers,Viper,0.603,0.746,169,46,2,13,0.229,38.424,KR
112484917348536274,BE,Bat-Enkh,Tsedendamba,26,Initiators,Skye,0.583,0.724,354,103,6,41,0.406,42.494,SEA
112484928372740057,Answerz,Khishigbadrakh,Tumurtogoo,26,Controllers,Viper,0.749,0.725,439,154,2,74,0.26,47.538,SEA
112484911918911794,123,Orgil,Otgonbayar,26,Duelists,Raze,0.79,0.792,477,154,4,102,0.348,48.593,SEA
112484902033135242,nex1SphiX,Gerelt-Od,Javkhlantugs,26,Controllers,Omen,0.736,0.698,435,134,3,30,0.323,48.334,SEA
112484907823715780,Orgil,Enkh-Orgil,Batjargal,26,Duelists,Jett,0.614,0.766,363,112,2,56,0.336,36.713,SEA
110201968492660594,Paincakes,Jacob,Guy Hass,35,Controllers,Omen,0.723,0.702,517,153,3,76,0.364,41.244,NA
106525471801802751,mummAy,Anthony,DiPaolo,35,Sentinels,Killjoy,0.668,0.649,478,145,6,60,0.25,38.858,NA
107882575675935144,Jonaaa6,Jonard,Penaflor,35,Sentinels,Cypher,0.691,0.684,502,138,1,59,0.288,40.991,NA
112097236479104771,bones,Ethan,Le,35,Duelists,Raze,0.748,0.72,545,166,3,104,0.23,46.43,NA
106525533423796292,neptune,Jason,Tran,35,Initiators,Fade,0.738,0.714,530,167,3,61,0.324,39.438,NA
109642062186910561,Kayn,Tiago,Teixeira,28,Controllers,Omen,0.552,0.796,319,84,3,32,0.249,36.666,EMEA
111726049775661477,SH4WQ,Lucas,Bourrez,6,Initiators,Breach,0.629,0.837,73,21,1,11,0.312,43.025,EMEA
111726049989310029,Soldier,Márcio,Correia,8,Duelists,Raze,0.554,0.876,85,27,1,13,0.206,36.937,EMEA
111702997010358643,H4teeeeeeee,Rodrigo,Ribeiro,28,Initiators,Sova,0.653,0.736,376,124,1,29,0.365,40.739,EMEA
111726049893365321,Hiiro,Eric,Brassac,28,Sentinels,Cypher,0.697,0.734,413,112,4,61,0.32,44.321,EMEA
107760967670352316,Kush,Bryan,Carlos Setiawan,45,Initiators,Skye,0.853,0.683,774,254,3,111,0.306,46.945,SEA
109699225258564348,ray4c,Rayvaldo ,Chandra,45,Duelists,Raze,0.727,0.736,674,221,2,128,0.101,40.783,SEA
107760968223023641,g0tten,DAVIN,DAVIN,44,Controllers,Brimstone,0.674,0.637,606,186,5,78,0.322,36.353,SEA
107760840094136872,Cud,Thomas,Alfiantino,45,Controllers,Viper,0.706,0.637,646,201,5,71,0.247,39.011,SEA
111811039542345090,Valdyn1,Rivaldy ,Nafian,45,Controllers,Omen,0.745,0.683,685,220,4,83,0.323,41.004,SEA
111811038369774973,famouzin,Fikri ,Zaki Hamdani,49,Duelists,Jett,0.933,0.688,948,319,3,216,0.17,53.306,SEA
106668471451707656,Shiro,Hildegrad Arnaldo ,Herikusuma,49,Initiators,Sova,0.827,0.63,844,286,5,95,0.17,54.002,SEA
107760839352836185,BerserX PRE,Rizkie Adla,Kusuma,49,Sentinels,Cypher,0.747,0.576,766,244,3,84,0.15,47.284,SEA
107760839847692287,budimeisteR,Oliver ,Budi Wangge,42,Controllers,Viper,0.646,0.675,571,170,2,67,0.276,35.98,SEA
106724759324361406,NcSlasher,Sheldon ,Andersen Chandra,49,Initiators,Gekko,0.695,0.676,706,221,2,105,0.269,48.517,SEA
109636690198602902,Veqaj,PATTYN,Sylvain,23,Duelists,Raze,0.921,0.746,441,148,2,114,0.194,55.993,EMEA
109630575384181395,DrastZ,Chiazzese,Giovanni,35,Sentinels,Deadlock,0.59,0.696,427,134,1,54,0.217,37.827,EMEA
111781911897130372,Bara,Luca,Carbogno,23,Initiators,Skye,0.59,0.707,285,83,0,24,0.293,32.156,EMEA
108684738477049322,al1en,Pašić,Alen,23,Controllers,Omen,0.719,0.683,345,105,1,36,0.291,40.98,EMEA
109795570318125566,basya,Branislav,Koritca,35,Controllers,Viper,0.734,0.652,535,164,7,56,0.209,42.953,EMEA
109699703935721908,Lando,Nicolò,Landolfo,2,Controllers,Omen,0.614,0.591,27,9,0,0,0.424,46.668,EMEA
111776786688462764,xitsu,Dmitriy,Epishkin,13,Duelists,Jett,0.774,0.708,203,67,0,36,0.156,48.985,EMEA
107924876600456932,Deathmaker,Debanjan,Das,61,Duelists,Jett,0.82,0.721,1041,375,3,245,0.262,48.727,INTL
111810880086028418,techno2cold,Shravana Kumar ,Sahoo,59,Controllers,Omen,0.732,0.669,926,287,8,105,0.224,44.829,INTL
109743101704205988,d1srupt,Lico,Nereus,61,Duelists,Raze,0.734,0.681,956,319,6,126,0.241,42.225,INTL
107760837849899075,Aryu,Philip ,Vergara,61,Sentinels,Cypher,0.709,0.655,921,291,4,81,0.248,44.844,INTL
107924878522169071,Hellff,Sagnik ,Roy,61,Sentinels,Sage,0.679,0.68,868,273,2,96,0.266,41.849,INTL
108440720553037686,RvK,Rishi,Vijayakumar,36,Controllers,Viper,0.664,0.716,518,159,4,76,0.185,43.527,INTL
111810916535185554,lby,Eisuke ,Kuraoka,36,Initiators,Sova,0.632,0.685,494,143,4,39,0.327,36.28,INTL
107736157099338447,Anq,Ilya,Matyash,44,Duelists,Jett,0.886,0.672,833,264,4,165,0.292,47.301,EMEA
109981627925336936,Harshhh,Harsh,Arora,18,Initiators,Sova,0.69,0.688,287,90,1,42,0.247,42.652,INTL
110032568679395507,karam1L,Norbu ,Tsering,36,Sentinels,Cypher,0.704,0.699,557,170,4,84,0.326,41.191,INTL
111918157190031988,snwziN,Miguel,Miguel,53,Duelists,Raze,0.871,0.723,958,313,3,263,0.277,50.933,LAN
106156788001006057,NagZet,Juan Pablo,López Miranda,53,Sentinels,Killjoy,0.752,0.606,839,258,5,92,0.172,44.261,LAN
106116463555917446,murizzz,Murillo,Tuchtenhagen,53,Initiators,Fade,0.701,0.653,778,266,3,90,0.254,44.12,LAN
106156765007120785,delz1k,Joaquín Ignacio,Espinoza Soto,53,Controllers,Omen,0.762,0.652,842,268,3,77,0.24,45.564,LAN
106490035885045109,SUTHER,Tomás,Zurita,53,Controllers,Viper,0.671,0.599,743,224,7,77,0.169,44.679,LAN
108058714560495483,Evilkyk,Arrais,Kayke,53,Initiators,Fade,0.573,0.677,657,175,6,57,0.284,37.192,BR
111895398080262027,luk xo,Lucca,Travaioli Bredariol,59,Controllers,Viper,0.747,0.701,957,319,8,109,0.285,43.747,BR
108844350493083183,rood,Rodrigo,Gomes,59,Controllers,Brimstone,0.614,0.651,791,221,8,86,0.161,44.519,BR
111895405369307024,Sato,Eduardo Kenzo,Nagahama Sato,59,Duelists,Raze,0.915,0.714,1157,407,4,228,0.346,56.844,BR
106116513712191179,Urango,Victor,Rodrigues,59,Initiators,Gekko,0.695,0.756,883,297,1,139,0.264,43.15,BR
106729598332827499,Akashi,Châu Hoàn Thiện  ,Nhân,23,Initiators,Fade,0.504,0.756,236,66,1,29,0.229,30.827,VN
106724832435077873,DucT,Hoàng Trung ,Đức,23,Initiators,Breach,0.65,0.739,299,98,0,24,0.305,40.817,VN
106724978396362437,nTK1,Nguyễn Tuấn ,Kiệt,23,Sentinels,Cypher,0.69,0.724,317,86,1,56,0.184,42.466,VN
108276512271120136,Acerola1,Vũ,Thượng Toàn,23,Controllers,Omen,0.728,0.7,337,111,2,29,0.265,46.956,VN
107760846619330681,moef,Phuc Hieu,Duong,23,Duelists,Raze,0.868,0.782,401,142,0,91,0.353,52.33,VN
106724804377602731,Nh0zKon,Lê Minh ,Tân,22,Initiators,Sova,0.634,0.764,285,78,0,50,0.25,38.364,VN
107760849840228516,reggae,Bảo Ngọc,Phạm,13,Initiators,Breach,0.579,0.753,149,37,1,15,0.193,35.457,VN
111889079179869324,Tyson1,Xuan Quyen,Bui,22,Duelists,Jett,0.597,0.778,269,84,2,38,0.269,32.616,VN
107760849929554088,LilHieu16,Chí Hiếu,Lưu,26,Duelists,Raze,0.835,0.79,453,142,2,97,0.249,46.939,VN
111889076621986436,dafam1,Hoang Quoc Vinh,Nguyen,26,Controllers,Omen,0.684,0.756,369,116,1,35,0.291,38.01,VN
111895368687343071,cidZzZ,Mateus,Piber Fão,36,Initiators,Skye,0.647,0.699,495,156,3,53,0.211,37.883,BR
109630633742811418,pyrolll,Minin,Artur,16,Duelists,Jett,0.87,0.721,270,92,0,62,0.243,68.206,EMEA
107769154370852786,litshii,Armin,Pervan,16,Initiators,KAY/O,0.637,0.714,199,53,0,25,0.295,52.339,EMEA
107786688637852320,Moves,Joonseo,Park,46,Initiators,Sova,0.684,0.703,689,221,4,95,0.215,44.575,KR
109716297825920219,Sunday,Kim,Minsoo,26,Sentinels,Killjoy,0.674,0.66,385,102,5,31,0.253,34.665,KR
112581236219289238,Minori,David,Jaraplasan,8,Controllers,Viper,0.614,0.853,94,31,0,12,0.376,43.182,SEA
112552465750923669,Sanji,Santi Vido,Caronan,11,Controllers,Omen,0.449,0.856,95,32,0,8,0.263,33.931,SEA
112552467551538072,Foods,Adrian,Sarangaya,17,Duelists,Jett,0.647,0.883,215,76,1,44,0.252,43.101,SEA
112552469961034657,Hirenkyaku,Jerico,Loneza,17,Initiators,Sova,0.536,0.858,181,47,2,25,0.235,29.856,SEA
112552468840421791,YoungPork,John Mhike,Lorio,17,Initiators,KAY/O,0.731,0.815,245,78,1,28,0.261,50.091,SEA
107760838373328863,Papichulo,Federico,Evangelista,52,Controllers,Viper,0.767,0.537,816,259,16,60,0.272,45.466,SEA
111895125601693468,Mojer2,Jerome,Literal,52,Duelists,Jett,0.866,0.695,910,305,1,189,0.261,51.796,SEA
107760836544815148,Nexi,Nathaniel,Cabero,52,Initiators,KAY/O,0.728,0.615,776,238,3,70,0.239,41.097,SEA
107760837763873282,EmmanFPS,Emmanuel,Morales,52,Initiators,Gekko,0.654,0.634,702,212,3,87,0.303,37.939,SEA
107760838322240015,JA,John Timothy,Arone,52,Sentinels,Killjoy,0.895,0.652,963,341,3,173,0.281,43.993,SEA
106620467536188387,Feniz,Thomas ,Molina,52,Sentinels,Cypher,0.699,0.641,796,251,4,80,0.301,45.76,"LAN, LATAM"
109861974107466135,Virtyy,Leandro,Moreno,42,Duelists,Jett,0.854,0.751,769,263,1,207,0.193,46.49,"LAN, LATAM"
106489761722983315,MITED,Daniel,Gutierrez,52,Controllers,Omen,0.761,0.632,866,239,11,102,0.202,47.608,"LAN, LATAM"
108172475017567213,Darker,Castro,Juan,42,Controllers,Viper,0.728,0.701,667,219,2,56,0.263,45.724,"LAN, LATAM"
106620402982724829,Jowzera,Juan,Camilo,52,Controllers,Viper,0.684,0.684,773,241,10,101,0.328,45.29,"LAN, LATAM"
106489979951203847,rubkkoide,Facundo,Chavez,47,Initiators,Sova,0.756,0.624,726,237,10,88,0.35,48.066,"LAS, LATAM"
106489818447340448,mizu,Gabriel,Gonzalez,47,Controllers,Viper,0.733,0.701,695,218,5,115,0.291,43.457,"LAS, LATAM"
107718690839534354,Tuli,Giulianno ,Pozo,47,Duelists,Raze,0.827,0.728,796,264,1,166,0.347,50.32,"LAS, LATAM"
111918149307733270,mozen,David ,Olivares,47,Controllers,Brimstone,0.765,0.632,734,215,8,66,0.343,46.352,"LAS, LATAM"
106489820105204645,dei,Gonzalo,Funes,47,Initiators,KAY/O,0.651,0.695,626,189,6,73,0.308,36.801,"LAS, LATAM"
109760476972614242,RedKoh,Danial,Hakim,21,Initiators,KAY/O,0.648,0.691,284,75,3,42,0.2,32.379,SEA
107772657438509297,Flaring,Henri Tyan Ji,Forichon,21,Controllers,Brimstone,0.611,0.669,280,73,4,20,0.239,36.871,"EMEA, SEA"
112059995576311328,pudj,Ezra Long ,De Quan,10,Controllers,Viper,0.706,0.678,168,55,0,17,0.128,46.481,"EMEA, SEA"
108284849911888546,RizaZzN,Azrie,Sirajul,20,Sentinels,Cypher,0.816,0.722,365,110,3,36,0.221,41.175,"EMEA, SEA"
107760844508510835,Nakya,Alehandro,Fabian,10,Duelists,Raze,0.845,0.81,199,64,1,45,0.438,43.915,"EMEA, SEA"
112478690134977112,Itaoearth,Aukkarawut ,Janyapong,13,Sentinels,Cypher,0.557,0.766,142,47,2,10,0.309,48.648,SEA
112478693263154876,ALLR1GHTT,Thachatach ,Lhappikultong,13,Controllers,Viper,0.577,0.821,149,42,0,16,0.221,41.037,SEA
111799072313693094,D4rf,Wayu,Phantakerngamorn,33,Controllers,Viper,0.674,0.778,437,139,1,68,0.245,46.287,SEA
112478699657423456,maddd,Kusak chaiaun,chaiaun,9,Duelists,Raze,0.717,0.842,127,55,2,23,0.307,70.662,SEA
112478702354767563,umaruchans,Tanawish ,Tanawish ,13,Initiators,Skye,0.71,0.766,182,60,1,18,0.303,46.314,SEA
112478730670232029,canady,Napat ,Worajak,15,Duelists,Raze,0.785,0.789,249,81,1,44,0.225,51.009,SEA
112478735188444661,xcool3,Nattadet ,Wijit,15,Sentinels,Killjoy,0.824,0.681,269,100,2,22,0.333,53.88,SEA
109699428241841750,Flukyy3,Pakhapon,Sukhonchasiri,15,Controllers,Omen,0.753,0.736,247,82,1,36,0.253,44.87,SEA
108844343228260715,cortezia,Gabriel,Cortez,47,Controllers,Omen,0.797,0.631,792,242,7,83,0.352,47.828,BR
106116506186983006,CTC,Caio,Torres,47,Sentinels,Cypher,0.658,0.664,655,211,2,56,0.176,43.298,BR
106116568451389406,gaabxx,Gabriel,Carli,47,Initiators,Fade,0.644,0.646,651,187,5,75,0.242,36.179,BR
106507076105988543,v1nNy,Vinicius,Gonçalves,47,Controllers,Viper,0.66,0.683,652,206,4,60,0.231,42.977,BR
109637640415942996,Zanatsu,Mena,Carlos,47,Duelists,Raze,0.88,0.734,874,308,2,232,0.281,53.676,BR
111835914921035513,Fox9,Tanmay,Verma,16,Initiators,Skye,0.413,0.831,131,23,2,17,0.126,25.268,INTL
111835914866312949,GauRanGGGG,Gaurang,Yadav,17,Controllers,Omen,0.611,0.786,202,58,3,16,0.412,35.26,INTL
111835914816243441,LuffysaN,Jay,Patil,28,Controllers,Viper,0.584,0.813,322,103,0,25,0.292,40.906,INTL
109981481010397663,Ezzzy,Rishabh  ,Gupta,31,Sentinels,Cypher,0.667,0.843,413,144,2,69,0.261,36.937,INTL
111835914987550596,LilBOii,Vishwaratn, Srivastava,23,Duelists,Raze,0.589,0.818,266,75,2,48,0.263,32.033,INTL
111913436936363430,Haimerej,Jeremiah ,Camporedondo,16,Initiators,Sova,0.586,0.799,184,50,3,17,0.354,29.598,SEA
111913441426234800,Sevy,Yves Benlor,Villarta,16,Controllers,Omen,0.521,0.818,162,41,0,10,0.271,36.146,SEA
111913439723423647,magicss666,Elner ,Lebumfacil,16,Sentinels,Killjoy,0.574,0.801,186,55,2,20,0.203,39.41,SEA
111913438466749763,n9sty,William Angelo,Givens,14,Duelists,Jett,0.855,0.822,234,74,1,44,0.351,50.343,SEA
111913435661666445,callmekarma,Hyun Phil,Persia,16,Initiators,KAY/O,0.564,0.824,178,50,2,39,0.249,38.056,SEA
112478563512622588,Kally,Dong Uk,Kim,12,Sentinels,Cypher,0.772,0.69,175,57,3,19,0.317,40.989,KR
112478563565520199,Doyou,Hyun Jun ,Kim,10,Controllers,Viper,0.669,0.721,131,43,0,19,0.301,45.858,KR
106532901324911016,Felix,Hyunho,Park,12,Initiators,Breach,0.748,0.727,169,56,2,14,0.268,37.281,KR
112478563444475203,CabezA,Geon Hyeong,Roh,12,Duelists,Raze,0.632,0.752,144,36,2,18,0.198,25.289,KR
112478563628948993,Sasuke2,Jae young,Shin,8,Duelists,Neon,0.721,0.77,119,38,0,30,0.28,50.443,KR
106535499154412697,SecretKR,Hajin,Kim,17,Initiators,KAY/O,0.648,0.747,234,70,0,25,0.309,40.571,KR
107786688277775048,Bangnan ,Minwoo ,Jung,33,Sentinels,Cypher,0.708,0.782,488,153,2,92,0.377,42.979,KR
109642059491804912,fainz,,EGN,24,Duelists,Neon,0.878,0.754,404,148,1,93,0.319,48.038,EMEA
111918157462410231,KIMB0,Dylan,Pintos,31,Initiators,KAY/O,0.67,0.704,439,127,4,59,0.291,37.089,LATAM
111918149613556682,kivary,Nicolas,Reyes,31,Duelists,Jett,0.735,0.734,481,147,1,121,0.189,38.477,LATAM
108172473422865130,jotinha,Quirno,Jeronimo,31,Controllers,Omen,0.644,0.694,421,127,2,50,0.282,39.952,LATAM
111918149663298510,seraphj,Benjamin,Rabinovich,11,Initiators,Sova,0.731,0.686,174,55,0,18,0.244,54.953,LATAM
108274581399877321,Forcee,Basombrio,Joaquin,31,Sentinels,Killjoy,0.641,0.683,415,130,4,42,0.365,42.831,LATAM
109716300079146403,Cloudy,Gu,Gu Minjae,24,Initiators,Sova,0.583,0.701,302,86,1,44,0.234,35.315,KR
107723771800365331,starkk,Gabriel,Certã Marques,45,Controllers,Harbor,0.681,0.597,591,171,4,62,0.186,45.045,EMEA
109069441598949580,N A I S,Montanari,Alessandro,45,Sentinels,Cypher,0.7,0.67,607,193,3,63,0.186,39.339,EMEA
107769155277477819,bipo,Taranvir,Singh,45,Duelists,Raze,0.866,0.742,754,248,1,183,0.214,45.538,EMEA
109630576570471675,alannn,Luca,Barchi,45,Sentinels,Deadlock,0.766,0.671,663,214,6,80,0.271,46.131,EMEA
109630574970257675,gRIGUA,Lazzari,Diego,9,Controllers,Viper,0.528,0.729,93,27,0,9,0.236,37.533,EMEA
107842972876287314,Xdll,Mizomori,Yuto,55,Initiators,Sova,0.787,0.718,949,295,3,133,0.211,45.177,JP
109715591039635787,SyouTa ,Aoki,Syouta,55,Duelists,Neon,0.875,0.71,1066,380,5,220,0.274,46.051,JP
111323163657767075,G0N,Kento,Hara,55,Controllers,Omen,0.691,0.66,842,259,3,73,0.248,35.08,JP
106605794824278260,Derialy,Daichi,Doi,28,Initiators,Gekko,0.586,0.676,372,89,3,45,0.247,28.206,JP
106605799377925735,CLZ,Syo,Mizutani,55,Initiators,KAY/O,0.709,0.669,856,275,8,86,0.301,44.843,JP
109715594330252330,NOBITA,Matsumoto,Rintarou,47,Initiators,Fade,0.722,0.676,743,233,4,75,0.199,46.96,JP
106605749986861437,Mis4ya,Ryota, Morio,47,Controllers,Viper,0.613,0.684,629,170,4,70,0.121,36.177,JP
106532902593757784,JinboongE,Jinwon,Kim,47,Sentinels,Killjoy,0.811,0.669,832,276,6,124,0.242,47.791,KR
111815972959288939,Gwangboong,Kwang won,Kim,47,Duelists,Raze,0.8,0.706,840,286,3,196,0.237,49.594,JP
109715594759170432,Gatorada,Nishida,Hideki,47,Controllers,Omen,0.59,0.679,609,172,3,69,0.188,34.931,JP
109981488968178074,JEEEEE,Emmanuelle Jonathan Arellano ,Buenavidez,34,Controllers,Omen,0.685,0.7,475,144,5,38,0.251,41.219,SEA
106668562613362242,Witz,Zhon Riley Go ,Reyes,27,Initiators,KAY/O,0.684,0.674,400,128,3,37,0.184,42.917,SEA
111974179903733041,z2w,Zhong-Wei,Zheng,9,Sentinels,Killjoy,0.678,0.781,125,45,1,18,0.226,35.049,SEA
111800164153254716,Lock1ng,Zuo-Kang,Liu,12,Controllers,Omen,0.662,0.734,161,55,0,20,0.158,43.692,SEA
111800152992539428,Darkz,Ping-Yang,Wang,12,Initiators,Breach,0.508,0.78,120,31,0,11,0.255,37.317,SEA
110094548537498173,kilo,ZHONG YI     ,HUANG,9,Duelists,Jett,0.612,0.839,120,37,0,19,0.388,40.423,SEA
108409465482727684,Bea2,Hao Hsuan,Xiong,10,Sentinels,Cypher,0.53,0.789,107,28,0,11,0.285,29.18,SEA
111800108646192696,Zhannn,Cheng-Jhan,Wang ,13,Controllers,Omen,0.74,0.71,201,62,1,23,0.189,39.199,SEA
111800130496747084,Yu1,Yong-Yu,He,9,Duelists,Jett,0.785,0.772,161,53,0,40,0.316,46.093,SEA
111800134984669432,SFVV,Sun-Fan,Wang ,11,Initiators,KAY/O,0.762,0.708,176,58,1,13,0.156,30.467,SEA
106172875699511951,jfoeN,Jesus ,Taboada,20,Duelists,Raze,0.76,0.713,330,112,1,81,0.286,48.35,LATAM
106490093017494940,Theory,Daniel,Albadan,25,Initiators,Fade,0.631,0.653,338,94,5,23,0.267,51.914,"LAN, LATAM"
109861985164502348,x XHOWI,Luis Enmanuel,Corcino Garcia,31,Sentinels,Sage,0.749,0.69,498,134,4,71,0.33,33.814,LATAM
111918157118477289,Praska,Mike ,Cortbani,15,Sentinels,Cypher,0.631,0.756,198,57,0,24,0.15,30.447,LATAM
109861989990355725,x Nate1,Nathanael,Miles,31,Duelists,Phoenix,0.733,0.746,494,153,1,118,0.27,36.941,LATAM
111918149163062203,x glyph,Connor Xavier,Garcia,31,Initiators,Fade,0.8,0.678,521,162,4,48,0.194,39.22,LATAM
108274584713809995,x MiniNiwde,Mateo,Lenin,31,Controllers,Astra,0.714,0.662,472,145,6,34,0.247,39.26,LATAM
112195086496221457,r1seN,Mohammad Zaid,Quraishi,11,Duelists,Yoru,0.65,0.767,147,53,2,20,0.361,46.807,INTL
110264832603249829,blackhawk,Shailesh Ravindra ,Dalvi,16,Controllers,Omen,0.615,0.804,191,54,0,22,0.232,47.395,INTL
111810960034462981,Whimp23,Saaransh ,Dang,29,Sentinels,Cypher,0.557,0.786,313,84,4,31,0.283,32.246,INTL
110021031286272651,DOXZ3RRR,Soumyadeep,Dey,20,Controllers,Astra,0.611,0.773,256,80,0,23,0.338,37.332,INTL
111935927213202006,Cloy,Mingyu,Kim,46,Controllers,Harbor,0.723,0.699,715,228,5,89,0.304,42.262,KR
110077762138758422,SID,Min-Seung,Kim,32,Duelists,Jett,0.768,0.684,516,180,3,76,0.233,52.791,KR
107056212318196154,mitch,Mitch,Semago,42,Initiators,Breach,0.695,0.663,620,181,2,99,0.294,39.788,NA
109782829940681194,Verno,Andrew,Maust,42,Initiators,Gekko,0.751,0.577,679,216,8,55,0.162,50.435,NA
109782837972073866,Reduxx,Yassin ,Aboulalazm,42,Duelists,Raze,0.837,0.747,745,236,0,168,0.251,49.985,NA
106229919343007434,dapr,Michael,Gulino,42,Sentinels,Cypher,0.621,0.672,555,146,4,80,0.194,40.348,NA
106525562133868422,skuba, Logan,Jenkins,42,Controllers,Clove,0.741,0.642,659,199,6,64,0.246,49.118,NA
107760845998930575,Hyzee,Huy,Vo Nhut,26,Initiators,Sova,0.753,0.701,415,136,0,61,0.368,43.535,VN
107760846761835179,nhatthong2k,Thống,Nguyễn,26,Duelists,Reyna,0.825,0.763,451,153,0,112,0.303,49.18,VN
112513169243882530,Pina,Nam,Nguyen,16,Controllers,Omen,0.702,0.685,245,80,3,22,0.319,42.679,"SEA, VN"
112513174113076263,SomeThai,Le Huy Khiem,Tran,11,Duelists,Jett,0.736,0.786,180,62,1,21,0.357,54.403,"SEA, VN"
109799969693704977,Louboutin,Gia Khánh,Phạm,12,Sentinels,Killjoy,0.789,0.682,221,68,1,18,0.242,37.773,"SEA, VN"
106668509647595833,JohnOlsen,Nakchain,X,49,Duelists,Raze,0.92,0.731,898,328,3,205,0.295,56.066,SEA
109699428612497749,Leviathan3,Thanyathon,Nakmee,49,Controllers,Omen,0.778,0.654,775,235,9,89,0.327,43.476,SEA
106668507362057769,PTC,Rattanasukol,X,49,Controllers,Viper,0.755,0.603,751,242,8,94,0.221,47.697,SEA
109794901178650563,sushiboys,Panyawat,Subsiriroj,49,Sentinels,Killjoy,0.726,0.607,713,223,4,67,0.158,42.717,SEA
109794898623952350,foxz,Itthirit,Ngamsa-ard,49,Initiators,Gekko,0.749,0.645,738,226,6,82,0.233,48.867,SEA
109715595970695510,BRIAN,Yasui ,Hayato,41,Initiators,Gekko,0.715,0.697,646,203,3,110,0.282,46.924,JP
108405190514170949,muto,Taisei,Muto,41,Initiators,KAY/O,0.672,0.673,607,181,6,54,0.28,45.229,JP
111815926491093471,Hals,Haruto,Uehara,41,Sentinels,Cypher,0.721,0.671,652,214,4,68,0.205,42.272,JP
106605754624364737,GangPin,Jungmu,Chae,41,Controllers,Omen,0.697,0.654,625,183,4,54,0.237,41.944,JP
106532759886909990,Akame,Gwanghee,Yoo,41,Duelists,Raze,0.847,0.757,775,253,4,173,0.217,45.204,JP
111815894906895872,W0lverine,Hyeon Thae,Jo,37,Duelists,Raze,0.757,0.799,595,190,1,130,0.39,44.87,JP
107842974480084320,thiefy,Tsujita,Masato,37,Sentinels,Sage,0.743,0.75,576,174,5,78,0.232,39.715,JP
111323144834695833,Tempura,Gou,Hirakawa,26,Controllers,Astra,0.554,0.765,298,71,4,27,0.273,31.907,JP
108397982626485759,PepperJP,Suzuki,Shoki,28,Initiators,Breach,0.542,0.705,322,74,2,23,0.199,26.835,JP
106532828761969287,Esperanza,Jinchul,Jung,37,Sentinels,Cypher,0.746,0.732,585,184,3,74,0.294,40.198,KR
106525502843846702,thief,Brady,Dever,27,Sentinels,Cypher,0.725,0.692,412,122,3,48,0.295,34.048,NA
106525559255527296,fiziq, , ,27,Initiators,Breach,0.584,0.689,329,85,0,41,0.214,35.228,NA
106229947030626124,penny,Erik,Penny,27,Duelists,Raze,0.808,0.717,453,156,1,95,0.279,46.762,NA
111836447756874028,limitado,Eric ,Oey Marcello,30,Initiators,Sova,0.632,0.732,398,119,4,37,0.262,35.286,SEA
112428874872420039,PadangRice,Mevlana Muhammad,Farras Annafis,16,Sentinels,Killjoy,0.638,0.798,205,54,3,21,0.16,45.761,SEA
112428878499525102,tupai,yoga ade,pratomo,13,Initiators,Sova,0.579,0.9,145,39,0,31,0.301,48.673,SEA
112428877192459984,aderrr,Rahman,Suraji,16,Controllers,Omen,0.665,0.8,209,67,0,24,0.356,32.961,SEA
112428881227601256,mas1,Marlo Randy Ernesto,Noya,16,Initiators,KAY/O,0.627,0.817,197,53,1,22,0.214,44.212,SEA
108273959125161508,Kanpeki,Xu,Eric,11,Controllers,Viper,0.73,0.7,174,53,1,17,0.13,53.653,NA
108273989413516929,WillFPS,Cheng,William,27,Duelists,Raze,0.629,0.691,358,105,2,39,0.171,37.498,NA
111799933933442501,AuloekXD,Ji-Yuan,Wan,17,Controllers,Omen,0.555,0.768,201,51,1,18,0.25,30.124,SEA
111799942115451474,JoJo1,Cheng-Han,Lee,15,Controllers,Viper,0.662,0.763,211,66,0,33,0.188,38.829,SEA
111800012323644046,Mooon,Shi-Tao,Tee,17,Sentinels,Cypher,0.667,0.629,242,76,1,22,0.242,42.381,SEA
